	('Numbers: Five-5988', 'Digit: Five')	('Numbers: Five-573', 'Digit: Five')	('Numbers: Six-5766', 'Digit: Six')	('Numbers: Eight-5687', 'Digit: Eight')	('Numbers: Zero-6374', 'Digit: Zero')	('Numbers: Six-4535', 'Digit: Six')	('Numbers: Nine-1353', 'Digit: Nine')	('Numbers: Three-4063', 'Digit: Three')	('Numbers: Two-2242', 'Digit: Two')	('Numbers: Six-4742', 'Digit: Six')	('Numbers: Six-4597', 'Digit: Six')	('Numbers: Six-3897', 'Digit: Six')	('Numbers: Three-6513', 'Digit: Three')	('Numbers: Seven-5026', 'Digit: Seven')	('Numbers: Four-6277', 'Digit: Four')	('Numbers: Four-307', 'Digit: Four')	('Numbers: Zero-2589', 'Digit: Zero')	('Numbers: Six-1819', 'Digit: Six')	('Numbers: One-2216', 'Digit: One')	('Numbers: Six-4625', 'Digit: Six')	('Numbers: Nine-6749', 'Digit: Nine')	('Numbers: Seven-5147', 'Digit: Seven')	('Numbers: Seven-791', 'Digit: Seven')	('Numbers: Zero-2997', 'Digit: Zero')	('Numbers: Five-5313', 'Digit: Five')	('Numbers: Four-6502', 'Digit: Four')	('Numbers: Four-2173', 'Digit: Four')	('Numbers: Four-459', 'Digit: Four')	('Numbers: Zero-3729', 'Digit: Zero')	('Numbers: Three-6213', 'Digit: Three')	('Numbers: Five-2201', 'Digit: Five')	('Numbers: Seven-1830', 'Digit: Seven')	('Numbers: Zero-4354', 'Digit: Zero')	('Numbers: Nine-3217', 'Digit: Nine')	('Numbers: Six-4860', 'Digit: Six')	('Numbers: Five-2026', 'Digit: Five')	('Numbers: Six-1078', 'Digit: Six')	('Numbers: Four-756', 'Digit: Four')	('Numbers: Two-771', 'Digit: Two')	('Numbers: Seven-1815', 'Digit: Seven')	('Numbers: Zero-69', 'Digit: Zero')	('Numbers: Five-517', 'Digit: Five')	('Numbers: One-282', 'Digit: One')	('Numbers: One-3358', 'Digit: One')	('Numbers: Eight-2356', 'Digit: Eight')	('Numbers: Five-1369', 'Digit: Five')	('Numbers: Seven-136', 'Digit: Seven')	('Numbers: Nine-3632', 'Digit: Nine')	('Numbers: One-5942', 'Digit: One')	('Numbers: Nine-3381', 'Digit: Nine')	('Numbers: Five-254', 'Digit: Five')	('Numbers: Seven-2310', 'Digit: Seven')	('Numbers: Seven-6546', 'Digit: Seven')	('Numbers: Nine-2265', 'Digit: Nine')	('Numbers: Nine-6823', 'Digit: Nine')	('Numbers: Four-2860', 'Digit: Four')	('Numbers: Seven-1241', 'Digit: Seven')	('Numbers: Six-3933', 'Digit: Six')	('Numbers: Zero-4387', 'Digit: Zero')	('Numbers: Two-681', 'Digit: Two')	('Numbers: Two-1467', 'Digit: Two')	('Numbers: Two-604', 'Digit: Two')	('Numbers: Three-6923', 'Digit: Three')	('Numbers: Three-1236', 'Digit: Three')	('Numbers: Six-5538', 'Digit: Six')	('Numbers: Two-2505', 'Digit: Two')	('Numbers: One-3389', 'Digit: One')	('Numbers: Two-6745', 'Digit: Two')	('Numbers: Six-991', 'Digit: Six')	('Numbers: One-5367', 'Digit: One')	('Numbers: Zero-4025', 'Digit: Zero')	('Numbers: Two-815', 'Digit: Two')	('Numbers: Seven-1293', 'Digit: Seven')	('Numbers: Nine-1222', 'Digit: Nine')	('Numbers: Nine-4416', 'Digit: Nine')	('Numbers: Eight-1341', 'Digit: Eight')	('Numbers: Four-4925', 'Digit: Four')	('Numbers: Four-1148', 'Digit: Four')	('Numbers: One-3820', 'Digit: One')	('Numbers: Four-6380', 'Digit: Four')	('Numbers: Seven-4339', 'Digit: Seven')	('Numbers: Eight-5763', 'Digit: Eight')	('Numbers: Seven-6757', 'Digit: Seven')	('Numbers: Six-3632', 'Digit: Six')	('Numbers: Six-1245', 'Digit: Six')	('Numbers: Six-185', 'Digit: Six')	('Numbers: Nine-2661', 'Digit: Nine')	('Numbers: Eight-5400', 'Digit: Eight')	('Numbers: Five-4818', 'Digit: Five')	('Numbers: Two-3886', 'Digit: Two')	('Numbers: Six-990', 'Digit: Six')	('Numbers: One-5209', 'Digit: One')	('Numbers: Five-6071', 'Digit: Five')	('Numbers: Two-5864', 'Digit: Two')	('Numbers: Five-5793', 'Digit: Five')	('Numbers: One-1519', 'Digit: One')	('Numbers: Nine-5532', 'Digit: Nine')	('Numbers: Eight-5622', 'Digit: Eight')	('Numbers: Six-3402', 'Digit: Six')	('Numbers: Six-5617', 'Digit: Six')	('Numbers: Nine-2337', 'Digit: Nine')	('Numbers: Nine-2358', 'Digit: Nine')	('Numbers: One-1599', 'Digit: One')	('Numbers: Five-212', 'Digit: Five')	('Numbers: Three-4839', 'Digit: Three')	('Numbers: Two-1259', 'Digit: Two')	('Numbers: Nine-6700', 'Digit: Nine')	('Numbers: Zero-2060', 'Digit: Zero')	('Numbers: Nine-2054', 'Digit: Nine')	('Numbers: Two-1757', 'Digit: Two')	('Numbers: Three-995', 'Digit: Three')	('Numbers: Four-6572', 'Digit: Four')	('Numbers: One-1005', 'Digit: One')	('Numbers: Nine-844', 'Digit: Nine')	('Numbers: Seven-3934', 'Digit: Seven')	('Numbers: Eight-1306', 'Digit: Eight')	('Numbers: Three-6550', 'Digit: Three')	('Numbers: Four-1088', 'Digit: Four')	('Numbers: Nine-4782', 'Digit: Nine')	('Numbers: Three-6425', 'Digit: Three')	('Numbers: Seven-1686', 'Digit: Seven')	('Numbers: Eight-2966', 'Digit: Eight')	('Numbers: Eight-6521', 'Digit: Eight')	('Numbers: Eight-3861', 'Digit: Eight')	('Numbers: Nine-4005', 'Digit: Nine')	('Numbers: Eight-4179', 'Digit: Eight')	('Numbers: Eight-2354', 'Digit: Eight')	('Numbers: Two-319', 'Digit: Two')	('Numbers: Seven-3948', 'Digit: Seven')	('Numbers: Seven-6843', 'Digit: Seven')	('Numbers: Six-308', 'Digit: Six')	('Numbers: Zero-2468', 'Digit: Zero')	('Numbers: Three-2349', 'Digit: Three')	('Numbers: Four-4980', 'Digit: Four')	('Numbers: Eight-2371', 'Digit: Eight')	('Numbers: One-4776', 'Digit: One')	('Numbers: Six-241', 'Digit: Six')	('Numbers: One-2315', 'Digit: One')	('Numbers: Six-1256', 'Digit: Six')	('Numbers: One-2934', 'Digit: One')	('Numbers: Zero-179', 'Digit: Zero')	('Numbers: Zero-2528', 'Digit: Zero')	('Numbers: Three-5224', 'Digit: Three')	('Numbers: Zero-5292', 'Digit: Zero')	('Numbers: One-4654', 'Digit: One')	('Numbers: Four-438', 'Digit: Four')	('Numbers: Two-2107', 'Digit: Two')	('Numbers: Seven-435', 'Digit: Seven')	('Numbers: One-6115', 'Digit: One')	('Numbers: One-942', 'Digit: One')	('Numbers: Six-4897', 'Digit: Six')	('Numbers: One-6546', 'Digit: One')	('Numbers: Zero-6245', 'Digit: Zero')	('Numbers: Seven-1217', 'Digit: Seven')	('Numbers: Seven-3768', 'Digit: Seven')	('Numbers: Zero-6299', 'Digit: Zero')	('Numbers: Seven-983', 'Digit: Seven')	('Numbers: Seven-275', 'Digit: Seven')	('Numbers: Zero-6364', 'Digit: Zero')	('Numbers: Three-364', 'Digit: Three')	('Numbers: Four-456', 'Digit: Four')	('Numbers: Six-2351', 'Digit: Six')	('Numbers: Five-4693', 'Digit: Five')	('Numbers: Three-4737', 'Digit: Three')	('Numbers: Two-3314', 'Digit: Two')	('Numbers: Nine-5582', 'Digit: Nine')	('Numbers: Two-3195', 'Digit: Two')	('Numbers: Six-68', 'Digit: Six')	('Numbers: Three-6869', 'Digit: Three')	('Numbers: One-3100', 'Digit: One')	('Numbers: Zero-2697', 'Digit: Zero')	('Numbers: One-3407', 'Digit: One')	('Numbers: Nine-2365', 'Digit: Nine')	('Numbers: Zero-5142', 'Digit: Zero')	('Numbers: Five-198', 'Digit: Five')	('Numbers: Eight-934', 'Digit: Eight')	('Numbers: Seven-302', 'Digit: Seven')	('Numbers: One-1547', 'Digit: One')	('Numbers: Three-2908', 'Digit: Three')	('Numbers: Five-4592', 'Digit: Five')	('Numbers: Eight-4452', 'Digit: Eight')	('Numbers: One-5205', 'Digit: One')	('Numbers: Five-1055', 'Digit: Five')	('Numbers: Zero-2245', 'Digit: Zero')	('Numbers: One-6812', 'Digit: One')	('Numbers: Five-3905', 'Digit: Five')	('Numbers: Zero-3534', 'Digit: Zero')	('Numbers: Nine-2740', 'Digit: Nine')	('Numbers: Nine-6644', 'Digit: Nine')	('Numbers: Nine-3154', 'Digit: Nine')	('Numbers: Three-4578', 'Digit: Three')	('Numbers: Eight-1987', 'Digit: Eight')	('Numbers: Four-2484', 'Digit: Four')	('Numbers: Two-1616', 'Digit: Two')	('Numbers: Seven-6405', 'Digit: Seven')	('Numbers: Seven-5466', 'Digit: Seven')	('Numbers: Eight-5264', 'Digit: Eight')	('Numbers: Two-2092', 'Digit: Two')	('Numbers: Eight-6624', 'Digit: Eight')	('Numbers: Seven-5337', 'Digit: Seven')
pos_7-8	0	0	0	0	0	0	0	0	96	0	0	0	0	77	17	252	0	0	0	0	0	0	253	7	255	0	0	0	0	146	0	0	6	0	0	0	0	0	0	132	28	0	0	0	0	0	107	0	0	0	252	0	0	0	0	153	83	0	0	0	99	253	0	253	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	156	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	115	0	203	252	0	0	0	0	0	16	0	0	0	0	0	0	0	0	40	0	0	24	0	0	163	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	111	0	253	151	0	0	0	0	74	0	0	86	0	238	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	253	0	0
pos_7-9	0	0	0	0	0	0	0	0	175	0	0	31	0	91	244	252	164	0	0	211	92	0	252	135	255	0	0	56	0	132	0	0	135	8	0	0	0	0	0	225	253	0	0	0	164	0	107	37	0	0	252	0	0	0	0	254	83	89	0	0	253	251	0	253	26	0	0	0	0	0	4	0	138	0	0	0	253	0	0	0	156	92	38	0	0	0	0	176	0	0	0	0	0	0	0	0	0	9	168	0	0	245	0	254	235	253	0	0	0	235	92	0	0	0	0	0	23	0	0	241	0	0	220	191	0	255	0	0	0	62	0	19	202	0	0	0	0	0	0	0	0	0	0	0	0	0	253	151	0	0	0	0	0	0	0	109	0	25	0	253	238	0	0	0	0	190	0	0	253	0	253	0	0	0	86	0	0	0	252	0	0	0	0	0	0	0	0	82	0	0	0	0	57	0	209	0	0	254	0	57
pos_7-10	0	17	0	0	195	0	0	0	255	0	0	228	0	91	203	252	254	0	0	253	217	0	187	253	128	0	0	252	0	63	0	0	252	28	0	0	0	0	0	253	253	0	0	0	249	0	107	71	0	0	252	0	0	0	19	254	83	250	0	0	253	253	0	253	254	0	0	0	0	0	105	0	252	0	0	0	22	0	0	29	194	128	167	0	0	0	0	254	0	0	0	0	0	0	0	0	1	245	252	0	4	253	0	253	172	251	0	0	0	155	196	0	0	0	131	0	207	0	0	149	48	135	254	255	0	253	34	0	0	239	0	165	17	0	0	0	0	0	0	0	64	0	0	0	0	0	252	254	0	0	6	0	0	0	0	185	3	4	0	253	4	0	0	0	79	235	0	0	253	0	220	0	0	0	255	1	0	0	248	0	0	0	0	0	0	0	0	243	0	5	0	0	253	0	0	0	27	234	12	70
pos_7-11	39	198	0	0	253	0	21	0	255	0	0	254	0	191	3	131	134	0	0	252	253	0	19	252	0	0	0	252	0	0	59	0	242	154	5	0	0	232	0	253	253	0	0	0	252	0	107	159	0	29	231	0	0	0	157	31	128	253	34	0	253	251	187	253	166	0	0	0	1	0	218	11	252	0	0	0	0	0	0	57	156	19	253	0	0	0	190	249	27	0	0	0	0	0	255	0	18	254	254	196	27	253	0	254	172	251	0	0	0	0	252	0	0	101	249	146	244	89	0	0	0	251	231	191	0	183	219	13	0	253	0	254	0	34	13	0	0	86	0	0	244	0	0	0	0	0	221	238	0	0	165	0	134	26	217	232	181	23	50	253	0	0	0	128	250	253	0	0	253	0	116	0	0	0	255	27	0	0	148	0	54	0	0	0	0	0	0	253	0	59	0	0	248	0	0	172	254	183	120	128
pos_7-12	241	252	41	153	196	0	88	0	191	0	0	254	0	254	0	0	0	0	0	126	253	0	0	252	0	0	0	99	0	0	254	0	216	253	192	0	0	172	123	253	14	0	0	0	252	0	107	250	0	198	217	0	6	0	253	0	168	253	227	0	191	196	253	253	0	0	0	64	84	170	253	225	252	8	3	0	0	0	233	0	156	19	253	53	0	5	254	210	146	0	0	0	0	0	170	0	94	236	250	255	50	225	0	253	95	251	62	202	114	0	252	9	0	216	253	253	140	197	0	0	48	212	115	0	0	102	253	147	0	253	0	254	40	67	153	0	0	254	0	57	252	0	0	1	0	211	98	191	0	0	253	0	252	216	252	204	254	25	245	220	0	0	0	128	253	253	0	0	253	217	25	0	0	0	114	208	0	0	139	24	189	0	0	0	18	0	0	252	0	132	0	126	53	0	0	226	248	117	253	161
pos_7-13	253	252	243	252	0	99	206	7	143	202	0	254	0	255	0	0	0	0	109	0	253	0	0	252	0	0	31	0	0	0	254	42	247	253	221	34	0	13	241	253	0	0	0	0	209	0	177	177	0	255	215	0	79	0	252	0	181	131	254	0	0	83	253	253	0	0	68	255	251	255	253	254	252	167	128	0	0	0	111	0	81	15	143	236	0	119	254	147	254	0	28	107	0	0	0	0	137	254	111	219	23	226	0	254	39	173	142	253	197	0	252	168	0	252	225	253	18	0	0	0	0	131	33	0	0	102	253	116	0	253	0	254	224	0	209	0	245	254	142	255	252	7	0	217	0	254	0	254	0	0	253	0	253	252	252	242	254	31	189	200	0	228	0	255	253	253	0	27	253	251	78	0	6	0	0	253	0	0	139	37	247	0	0	0	228	0	0	252	43	132	0	229	0	0	0	253	219	117	253	195
pos_7-14	253	139	233	182	0	252	254	108	80	253	0	217	72	190	0	0	0	177	252	0	253	0	0	252	64	0	220	0	0	0	69	118	252	253	30	229	0	0	254	255	0	0	100	13	106	0	241	159	0	255	195	70	79	106	252	0	255	0	195	48	0	84	254	253	0	0	246	255	254	253	247	121	253	245	243	0	0	0	0	0	46	41	6	253	255	211	254	224	175	0	209	253	0	0	0	128	173	213	10	30	0	253	253	253	103	143	253	253	251	0	225	253	211	252	36	253	0	0	128	17	0	54	71	0	0	102	253	0	0	218	0	254	202	0	252	0	253	58	245	86	253	215	62	252	0	39	14	254	0	0	161	253	246	252	253	218	244	145	0	109	0	254	0	255	253	237	0	239	253	148	131	0	149	0	0	227	0	0	149	37	252	0	0	84	254	221	0	252	201	255	0	252	0	0	0	253	247	139	253	161
pos_7-15	254	39	30	0	0	253	254	250	128	216	82	9	241	91	0	0	0	252	253	0	253	0	0	228	255	0	168	0	16	0	0	218	252	253	0	253	25	0	254	253	1	0	254	228	179	0	240	60	0	255	71	253	136	235	252	0	254	0	7	254	0	83	253	253	0	69	159	255	253	255	228	0	252	224	254	204	0	0	0	0	0	224	0	254	255	253	254	253	218	0	254	253	0	0	0	255	200	243	0	0	0	253	252	254	248	142	232	253	253	7	233	253	253	252	0	254	31	0	255	227	38	0	245	128	0	163	253	0	0	198	170	186	19	0	253	57	240	0	253	0	153	250	143	252	0	0	184	248	0	185	16	252	246	103	252	145	169	212	0	82	9	254	0	255	199	133	0	254	253	0	104	0	191	0	0	101	0	177	202	37	247	0	43	206	254	254	24	253	254	253	0	252	0	0	0	218	253	232	253	162
pos_7-16	253	19	0	0	0	118	254	129	143	78	240	0	231	91	0	0	0	252	108	0	253	59	0	195	255	0	0	0	224	164	0	255	252	253	0	253	180	0	254	236	58	0	254	252	252	0	240	0	0	255	41	232	221	253	253	0	246	0	0	176	126	84	253	253	0	253	103	255	45	84	248	0	252	143	231	253	0	206	0	255	0	206	0	253	255	253	139	254	218	0	230	124	0	3	0	255	203	254	0	0	119	253	183	253	252	158	253	253	251	195	252	225	246	253	76	107	230	0	255	152	94	0	254	255	0	243	253	22	0	245	255	0	0	0	252	224	31	0	253	0	55	141	143	253	130	0	252	154	0	151	0	96	252	0	252	43	70	253	0	46	244	89	0	255	253	34	88	250	253	0	106	145	29	118	0	32	0	253	160	37	187	0	104	251	41	168	117	252	253	253	0	252	0	0	0	198	254	253	253	144
pos_7-17	186	39	0	0	0	0	254	0	255	0	254	0	38	76	0	0	0	252	0	0	253	77	0	208	255	0	0	0	253	252	0	254	146	253	0	253	254	155	234	132	227	0	15	252	252	0	244	0	4	255	0	20	254	185	252	64	161	0	0	0	253	196	254	84	0	253	0	255	0	0	253	169	252	171	152	131	243	254	0	255	0	111	0	198	255	253	0	229	134	133	29	0	0	149	29	255	131	217	0	0	214	150	0	224	252	251	252	253	253	253	252	26	116	252	131	218	253	0	255	0	252	0	254	128	0	203	253	253	41	253	255	0	0	0	252	253	0	0	153	0	189	54	143	252	252	0	252	26	79	0	0	0	163	0	252	11	38	253	0	39	253	0	0	255	253	0	205	156	253	0	9	253	0	192	0	119	0	253	247	37	127	241	207	254	0	0	253	224	253	253	0	253	227	0	0	226	254	206	253	38
pos_7-18	161	6	0	0	3	0	254	0	223	0	170	0	0	0	154	0	49	240	0	0	227	135	0	252	255	0	0	0	172	252	0	254	96	253	0	254	172	254	65	132	253	0	0	112	200	0	252	0	150	170	0	0	223	186	187	84	21	0	170	0	253	253	253	0	0	246	0	255	0	0	175	254	211	252	241	0	253	161	0	0	0	22	26	58	128	218	0	0	0	155	0	0	0	253	29	191	18	5	0	0	3	0	0	203	185	251	0	253	251	78	252	0	0	81	248	253	55	0	255	0	252	130	254	0	0	0	253	253	74	253	29	37	0	0	252	251	0	0	14	0	252	238	253	252	252	0	42	0	252	0	3	0	0	0	252	0	67	246	122	24	55	0	0	64	211	0	252	10	253	0	0	253	0	253	0	253	0	238	253	93	91	252	240	254	0	0	253	44	239	167	0	252	253	125	0	253	254	0	253	0
pos_7-19	161	0	0	0	78	0	241	0	0	0	61	0	0	0	253	0	231	81	0	0	119	220	0	252	255	0	0	0	26	74	0	254	119	253	0	253	8	70	11	190	237	16	0	0	22	0	252	0	253	86	0	0	254	232	7	24	0	0	254	0	160	251	254	0	0	0	0	255	0	0	4	99	0	74	136	4	55	0	0	0	0	0	132	0	0	61	0	0	0	0	0	0	0	183	0	0	7	0	0	0	0	0	0	183	0	253	0	253	0	0	0	91	0	0	248	220	0	91	255	0	252	254	245	0	0	0	253	10	194	152	0	221	0	205	252	253	0	0	0	0	252	253	252	252	177	0	0	0	214	0	128	0	0	0	252	0	132	43	253	235	0	0	0	0	0	0	253	0	210	0	0	72	0	253	0	253	0	0	253	141	118	214	252	254	0	0	198	0	253	95	255	168	232	187	0	247	254	0	253	0
pos_7-20	46	0	0	0	229	0	65	0	0	0	0	0	0	0	67	0	206	0	0	0	0	255	0	229	255	66	180	0	13	0	0	255	242	253	0	253	0	0	188	93	79	95	0	0	0	0	252	0	253	0	0	0	181	25	0	0	0	0	254	0	0	225	171	0	0	0	0	255	0	0	0	0	0	0	0	189	0	0	0	0	0	0	99	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	183	0	251	0	253	0	0	0	252	0	0	245	22	0	253	0	0	163	254	74	0	0	0	194	0	255	4	0	254	0	200	253	251	0	0	0	0	118	250	215	253	0	0	0	0	90	0	251	0	0	0	48	0	39	0	79	95	0	0	0	0	0	0	252	0	14	0	0	0	0	253	0	253	0	0	100	235	152	15	252	254	0	0	84	0	130	0	255	0	22	37	0	20	246	0	253	0
pos_7-21	17	0	0	0	176	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	240	0	21	255	245	254	164	125	0	0	254	252	253	0	253	0	0	254	8	2	199	0	0	0	0	219	0	253	0	0	0	62	0	0	0	0	0	154	0	0	56	1	0	0	0	0	255	0	0	0	0	0	0	0	237	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	35	0	253	0	0	0	95	0	0	58	0	0	254	0	0	9	57	0	0	0	0	8	0	196	0	0	159	0	0	206	168	0	0	0	0	0	136	0	35	0	2	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	253	0	253	0	0	0	245	249	0	253	254	0	48	20	0	0	0	0	0	0	0	0	0	44	0	253	0
pos_7-22	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	32	0	0	191	250	228	252	251	0	0	138	252	96	0	254	0	0	208	0	0	254	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	239	0	0	0	0	0	0	253	0	253	0	0	0	245	0	0	193	172	0	100	0	0	0	0	0	0	0	0	0	0	0	0	253	0
pos_7-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	128	35	43	66	54	0	0	0	53	1	0	253	0	0	0	0	0	254	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	140	0	0	0	0	0	0	106	0	124	0	0	0	245	0	0	77	55	0	214	19	0	0	0	0	0	0	0	0	0	0	0	135	0
pos_7-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	9	0	0	186	5	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_7-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_7-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_7-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_8-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_8-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
